Key,Date,Locations,Division,SKU,Sales,OpeningStock,Receipts,Forecast,SellingPrice,NetStock,Lagged_Sales,Sales_MA_3,Sales_MA_6,Sales_MA_12,Agent_1,Agent_2,Agent_3,Agent_4,Agent_5,Location_AHMEDABAD,Location_AMBALA,Location_BANGALORE,Location_CALCUTTA,Location_CHANDIGARH,Location_CHENNAI,Location_DEHRADUN,Location_DELHI,Location_ERNAKULAM,Location_GHAZIABAD,Location_HYDERABAD,Location_KANPUR,Location_MUMBAI,Location_PARWANOO,Location_ZIRAKPUR
38108AMBALA AGENT 1PROD B,2004-05,AMBALA,CPMNT,PROD B,47040,0,50880,44496,8.419263456090652,3840,37920.0,29120.0,295960.0,404609.8333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38139AMBALA AGENT 1PROD B,2004-06,AMBALA,CPMNT,PROD B,63840,1440,62400,72000,8.419263456090652,0,47040.0,49600.0,185720.0,393989.8333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38169AMBALA AGENT 1PROD B,2004-07,AMBALA,CPMNT,PROD B,95520,0,117120,50996,5.34,21600,63840.0,68800.0,101960.0,356459.8333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38200AMBALA AGENT 1PROD B,2004-08,AMBALA,CPMNT,PROD B,61440,4800,114720,97052,8.419263456090652,58080,95520.0,73600.0,51360.0,318155.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38231AMBALA AGENT 1PROD B,2004-09,AMBALA,CPMNT,PROD B,71520,58080,24000,22341,5.4,10560,61440.0,76160.0,62880.0,260285.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38261AMBALA AGENT 1PROD B,2004-10,AMBALA,CPMNT,PROD B,89760,10560,100800,88092,5.4,21600,71520.0,74240.0,71520.0,227125.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38292AMBALA AGENT 1PROD B,2004-11,AMBALA,CPMNT,PROD B,44160,0,108960,90429,8.419263456090652,64800,89760.0,68480.0,71040.0,183500.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38322AMBALA AGENT 1PROD B,2004-12,AMBALA,CPMNT,PROD B,65280,64800,50880,59908,5.4,50400,44160.0,66400.0,71280.0,128500.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38353AMBALA AGENT 1PROD B,2005-01,AMBALA,CPMNT,PROD B,50880,49920,24000,55424,8.419263456090652,23040,65280.0,53440.0,63840.0,82900.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38384AMBALA AGENT 1PROD B,2005-02,AMBALA,CPMNT,PROD B,89760,20160,108480,60000,8.419263456090652,38880,50880.0,68640.0,68560.0,59960.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38412AMBALA AGENT 1PROD B,2005-03,AMBALA,CPMNT,PROD B,42240,38880,33600,52852,8.419263456090652,30240,89760.0,60960.0,63680.0,63280.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38443AMBALA AGENT 1PROD B,2005-04,AMBALA,CPMNT,PROD B,71040,30240,89280,78492,5.4,48480,42240.0,67680.0,60560.0,66040.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38473AMBALA AGENT 1PROD B,2005-05,AMBALA,CPMNT,PROD B,103320,48480,62880,85921,8.419263456090652,8040,71040.0,72200.0,70420.0,70730.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38504AMBALA AGENT 1PROD B,2005-06,AMBALA,CPMNT,PROD B,89640,360,119520,76473,8.419263456090652,30240,103320.0,88000.0,74480.0,72880.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38534AMBALA AGENT 1PROD B,2005-07,AMBALA,CPMNT,PROD B,104340,0,164160,88981,5.4,59820,89640.0,99100.0,83390.0,73615.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38565AMBALA AGENT 1PROD B,2005-08,AMBALA,CPMNT,PROD B,197460,57420,175680,85899,5.4,35640,104340.0,130480.0,101340.0,84950.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38596AMBALA AGENT 1PROD B,2005-09,AMBALA,CPMNT,PROD B,121800,3480,136320,108000,5.4,18000,197460.0,141200.0,114600.0,89140.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38626AMBALA AGENT 1PROD B,2005-10,AMBALA,CPMNT,PROD B,133920,3600,240960,243120,5.4,110640,121800.0,151060.0,125080.0,92820.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38657AMBALA AGENT 1PROD B,2005-11,AMBALA,CPMNT,PROD B,130080,38640,114720,125000,8.419263456090652,23280,133920.0,128600.0,129540.0,99980.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38687AMBALA AGENT 1PROD B,2005-12,AMBALA,CPMNT,PROD B,104400,23280,167520,150000,5.4,86400,130080.0,122800.0,132000.0,103240.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38718AMBALA AGENT 1PROD B,2006-01,AMBALA,CPMNT,PROD B,106140,86400,114720,118797,5.4,94980,104400.0,113540.0,132300.0,107845.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38749AMBALA AGENT 1PROD B,2006-02,AMBALA,CPMNT,PROD B,101430,94020,134400,110508,5.4,126990,106140.0,103990.0,116295.0,108817.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38777AMBALA AGENT 1PROD B,2006-03,AMBALA,CPMNT,PROD B,75030,126990,90720,231247,5.4,142680,101430.0,94200.0,108500.0,111550.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38808AMBALA AGENT 1PROD B,2006-04,AMBALA,CPMNT,PROD B,150060,142680,67680,102873,5.4,60300,75030.0,108840.0,111190.0,118135.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38838AMBALA AGENT 1PROD B,2006-05,AMBALA,CPMNT,PROD B,212130,60300,187200,129086,5.4,35370,150060.0,145740.0,124865.0,127202.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38869AMBALA AGENT 1PROD B,2006-06,AMBALA,CPMNT,PROD B,186422,32490,233280,124873,5.4,79348,212130.0,182870.66666666666,138535.33333333334,135267.66666666666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38899AMBALA AGENT 1PROD B,2006-07,AMBALA,CPMNT,PROD B,106228,77428,48000,179451,8.419263456090652,19200,186422.0,168260.0,138550.0,135425.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38930AMBALA AGENT 1PROD B,2006-08,AMBALA,CPMNT,PROD B,229020,0,300960,280223,5.5,71940,106228.0,173890.0,159815.0,138055.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38961AMBALA AGENT 1PROD B,2006-09,AMBALA,CPMNT,PROD B,197520,71940,197760,196058,5.5,72180,229020.0,177589.33333333334,180230.0,144365.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38991AMBALA AGENT 1PROD B,2006-10,AMBALA,CPMNT,PROD B,202740,70740,170880,225505,8.419263456090652,38880,197520.0,209760.0,189010.0,150100.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39022AMBALA AGENT 1PROD B,2006-11,AMBALA,CPMNT,PROD B,159270,38880,125430,191130,5.67,5040,202740.0,186510.0,180200.0,152532.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39052AMBALA AGENT 1PROD B,2006-12,AMBALA,CPMNT,PROD B,149700,5040,213120,188746,5.67,68460,159270.0,170570.0,174079.66666666666,156307.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38078BANGALORE AGENT 1PROD B,2004-04,BANGALORE,CPMNT,PROD B,0,0,0,0,8.419263456090652,0,149700.0,102990.0,156375.0,147462.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38108BANGALORE AGENT 1PROD B,2004-05,BANGALORE,CPMNT,PROD B,0,0,0,0,8.419263456090652,0,0.0,49900.0,118205.0,139010.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38139BANGALORE AGENT 1PROD B,2004-06,BANGALORE,CPMNT,PROD B,0,0,0,0,8.419263456090652,0,0.0,0.0,85285.0,132757.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38169BANGALORE AGENT 1PROD B,2004-07,BANGALORE,CPMNT,PROD B,0,0,0,0,8.419263456090652,0,0.0,0.0,51495.0,120252.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38200BANGALORE AGENT 1PROD B,2004-08,BANGALORE,CPMNT,PROD B,0,0,0,0,8.419263456090652,0,0.0,0.0,24950.0,102575.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38231BANGALORE AGENT 1PROD B,2004-09,BANGALORE,CPMNT,PROD B,0,0,0,0,8.419263456090652,0,0.0,0.0,0.0,87039.83333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38261BANGALORE AGENT 1PROD B,2004-10,BANGALORE,CPMNT,PROD B,0,0,5760,0,8.419263456090652,5760,0.0,0.0,0.0,78187.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38292BANGALORE AGENT 1PROD B,2004-11,BANGALORE,CPMNT,PROD B,0,5760,0,0,8.419263456090652,5760,0.0,0.0,0.0,59102.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38322BANGALORE AGENT 1PROD B,2004-12,BANGALORE,CPMNT,PROD B,0,5760,0,0,8.419263456090652,5760,0.0,0.0,0.0,42642.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38353BANGALORE AGENT 1PROD B,2005-01,BANGALORE,CPMNT,PROD B,14400,11520,2880,0,5.4,0,0.0,4800.0,2400.0,26947.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38384BANGALORE AGENT 1PROD B,2005-02,BANGALORE,CPMNT,PROD B,0,0,0,0,8.419263456090652,0,14400.0,4800.0,2400.0,13675.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38412BANGALORE AGENT 1PROD B,2005-03,BANGALORE,CPMNT,PROD B,0,0,0,0,8.419263456090652,0,0.0,4800.0,2400.0,1200.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38443BANGALORE AGENT 1PROD B,2005-04,BANGALORE,CPMNT,PROD B,42280,0,48960,3490,5.4,6680,0.0,14093.333333333334,9446.666666666666,4723.333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38473BANGALORE AGENT 1PROD B,2005-05,BANGALORE,CPMNT,PROD B,42960,6680,58560,39814,5.4,22280,42280.0,28413.333333333332,16606.666666666668,8303.333333333334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38504BANGALORE AGENT 1PROD B,2005-06,BANGALORE,CPMNT,PROD B,47400,22280,29760,28602,5.4,4640,42960.0,44213.333333333336,24506.666666666668,12253.333333333334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38534BANGALORE AGENT 1PROD B,2005-07,BANGALORE,CPMNT,PROD B,51180,4640,63360,55444,5.4,16820,47400.0,47180.0,30636.666666666668,16518.333333333332,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38565BANGALORE AGENT 1PROD B,2005-08,BANGALORE,CPMNT,PROD B,34580,2420,53760,43838,5.4,21600,51180.0,44386.666666666664,36400.0,19400.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38596BANGALORE AGENT 1PROD B,2005-09,BANGALORE,CPMNT,PROD B,32660,21600,24000,47120,5.4,12940,34580.0,39473.333333333336,41843.333333333336,22121.666666666668,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38626BANGALORE AGENT 1PROD B,2005-10,BANGALORE,CPMNT,PROD B,31160,12840,43200,53604,5.4,24880,32660.0,32800.0,39990.0,24718.333333333332,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38657BANGALORE AGENT 1PROD B,2005-11,BANGALORE,CPMNT,PROD B,48840,24880,24000,32160,5.4,40,31160.0,37553.333333333336,40970.0,28788.333333333332,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38687BANGALORE AGENT 1PROD B,2005-12,BANGALORE,CPMNT,PROD B,40920,40,72000,26000,5.4,31120,48840.0,40306.666666666664,39890.0,32198.333333333332,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38718BANGALORE AGENT 1PROD B,2006-01,BANGALORE,CPMNT,PROD B,44640,31040,72000,48024,5.4,58400,40920.0,44800.0,38800.0,34718.333333333336,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38749BANGALORE AGENT 1PROD B,2006-02,BANGALORE,CPMNT,PROD B,29280,58400,19200,20504,5.4,48320,44640.0,38280.0,37916.666666666664,37158.333333333336,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38777BANGALORE AGENT 1PROD B,2006-03,BANGALORE,CPMNT,PROD B,23820,48320,38400,14030,5.4,62900,29280.0,32580.0,36443.333333333336,39143.333333333336,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38808BANGALORE AGENT 1PROD B,2006-04,BANGALORE,CPMNT,PROD B,26700,61680,960,6250,5.4,35940,23820.0,26600.0,35700.0,37845.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38838BANGALORE AGENT 1PROD B,2006-05,BANGALORE,CPMNT,PROD B,31740,35940,44160,19134,5.4,48360,26700.0,27420.0,32850.0,36910.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38869BANGALORE AGENT 1PROD B,2006-06,BANGALORE,CPMNT,PROD B,42360,48360,77760,46386,5.4,83760,31740.0,33600.0,33090.0,36490.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38899BANGALORE AGENT 1PROD B,2006-07,BANGALORE,CPMNT,PROD B,26400,83740,0,45654,5.5,57340,42360.0,33500.0,30050.0,34425.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38930BANGALORE AGENT 1PROD B,2006-08,BANGALORE,CPMNT,PROD B,5340,28670,0,30598,5.5,23330,26400.0,24700.0,26060.0,31988.333333333332,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38961BANGALORE AGENT 1PROD B,2006-09,BANGALORE,CPMNT,PROD B,6630,23330,0,15820,5.5,16700,5340.0,12790.0,23195.0,29819.166666666668,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38991BANGALORE AGENT 1PROD B,2006-10,BANGALORE,CPMNT,PROD B,4560,16550,0,13498,5.5,11990,6630.0,5510.0,19505.0,27602.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39022BANGALORE AGENT 1PROD B,2006-11,BANGALORE,CPMNT,PROD B,8260,11990,2400,17196,5.67,6130,4560.0,6483.333333333333,15591.666666666666,24220.833333333332,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39052BANGALORE AGENT 1PROD B,2006-12,BANGALORE,CPMNT,PROD B,28820,12260,27840,38488,5.67,11280,8260.0,13880.0,13335.0,23212.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38749BANGALORE AGENT 2PROD B,2006-02,BANGALORE,CPMNT,PROD B,1560,0,12000,7392,8.419263456090652,10440,28820.0,12880.0,9195.0,19622.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38777BANGALORE AGENT 2PROD B,2006-03,BANGALORE,CPMNT,PROD B,8370,10440,17280,4920,8.419263456090652,19350,1560.0,12916.666666666666,9700.0,17880.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38808BANGALORE AGENT 2PROD B,2006-04,BANGALORE,CPMNT,PROD B,9780,19350,0,3556,8.419263456090652,9570,8370.0,6570.0,10225.0,16710.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38838BANGALORE AGENT 2PROD B,2006-05,BANGALORE,CPMNT,PROD B,9330,9570,10080,2185,8.419263456090652,10320,9780.0,9160.0,11020.0,15262.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38869BANGALORE AGENT 2PROD B,2006-06,BANGALORE,CPMNT,PROD B,11400,10320,19200,1295,8.419263456090652,18120,9330.0,10170.0,11543.333333333334,13567.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38899BANGALORE AGENT 2PROD B,2006-07,BANGALORE,CPMNT,PROD B,16110,18000,0,1221,8.419263456090652,1890,11400.0,12280.0,9425.0,11380.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38930BANGALORE AGENT 2PROD B,2006-08,BANGALORE,CPMNT,PROD B,14310,1890,15360,10170,5.5,2940,16110.0,13940.0,11550.0,10372.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38961BANGALORE AGENT 2PROD B,2006-09,BANGALORE,CPMNT,PROD B,12420,2940,36480,23348,5.5,27000,14310.0,14280.0,12225.0,10962.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38991BANGALORE AGENT 2PROD B,2006-10,BANGALORE,CPMNT,PROD B,16920,27000,0,32414,5.5,10080,12420.0,14550.0,13415.0,11820.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39022BANGALORE AGENT 2PROD B,2006-11,BANGALORE,CPMNT,PROD B,12720,10080,19200,67243,5.67,16560,16920.0,14020.0,13980.0,12500.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39052BANGALORE AGENT 2PROD B,2006-12,BANGALORE,CPMNT,PROD B,21720,16560,9750,10856,5.67,4590,12720.0,17120.0,15700.0,13621.666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38047CALCUTTA AGENT 2PROD B,2004-03,CALCUTTA,CPMNT,PROD B,0,0,7200,0,8.419263456090652,7200,21720.0,11480.0,13015.0,11220.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38078CALCUTTA AGENT 2PROD B,2004-04,CALCUTTA,CPMNT,PROD B,22560,7200,15360,18432,8.419263456090652,0,0.0,14760.0,14390.0,12970.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38108CALCUTTA AGENT 2PROD B,2004-05,CALCUTTA,CPMNT,PROD B,5280,0,29280,53396,8.419263456090652,24000,22560.0,9280.0,13200.0,12712.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38139CALCUTTA AGENT 2PROD B,2004-06,CALCUTTA,CPMNT,PROD B,8010,24000,4800,53986,8.419263456090652,20790,5280.0,11950.0,11715.0,12565.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38169CALCUTTA AGENT 2PROD B,2004-07,CALCUTTA,CPMNT,PROD B,12190,20550,8640,61200,8.419263456090652,17000,8010.0,8493.333333333334,11626.666666666666,12803.333333333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38200CALCUTTA AGENT 2PROD B,2004-08,CALCUTTA,CPMNT,PROD B,27540,17000,39840,86270,8.419263456090652,29300,12190.0,15913.333333333334,12596.666666666666,14148.333333333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38231CALCUTTA AGENT 2PROD B,2004-09,CALCUTTA,CPMNT,PROD B,26820,29300,24720,13406,5.4,27200,27540.0,22183.333333333332,17066.666666666668,15040.833333333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38261CALCUTTA AGENT 2PROD B,2004-10,CALCUTTA,CPMNT,PROD B,23610,25760,0,29364,5.4,2150,26820.0,25990.0,17241.666666666668,15815.833333333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38292CALCUTTA AGENT 2PROD B,2004-11,CALCUTTA,CPMNT,PROD B,19580,2150,35520,8000,5.4,18090,23610.0,23336.666666666668,19625.0,16412.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38322CALCUTTA AGENT 2PROD B,2004-12,CALCUTTA,CPMNT,PROD B,33120,33780,58560,47486,5.4,59220,19580.0,25436.666666666668,23810.0,17762.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38353CALCUTTA AGENT 2PROD B,2005-01,CALCUTTA,CPMNT,PROD B,51360,59220,65280,48000,5.4,73140,33120.0,34686.666666666664,30338.333333333332,20982.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38384CALCUTTA AGENT 2PROD B,2005-02,CALCUTTA,CPMNT,PROD B,41910,36570,18240,19272,5.4,12900,51360.0,42130.0,32733.333333333332,22665.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38412CALCUTTA AGENT 2PROD B,2005-03,CALCUTTA,CPMNT,PROD B,30270,12900,62970,20056,5.4,45600,41910.0,41180.0,33308.333333333336,25187.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38443CALCUTTA AGENT 2PROD B,2005-04,CALCUTTA,CPMNT,PROD B,35130,44280,46440,36843,5.4,55590,30270.0,35770.0,35228.333333333336,26235.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38473CALCUTTA AGENT 2PROD B,2005-05,CALCUTTA,CPMNT,PROD B,87360,111180,57600,88974,5.4,81420,35130.0,50920.0,46525.0,33075.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38504CALCUTTA AGENT 2PROD B,2005-06,CALCUTTA,CPMNT,PROD B,69300,81420,24000,47826,5.4,36120,87360.0,63930.0,52555.0,38182.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38534CALCUTTA AGENT 2PROD B,2005-07,CALCUTTA,CPMNT,PROD B,89820,36120,75840,57578,5.4,22140,69300.0,82160.0,58965.0,44651.666666666664,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38565CALCUTTA AGENT 2PROD B,2005-08,CALCUTTA,CPMNT,PROD B,91340,21060,111360,33252,5.4,41080,89820.0,83486.66666666667,67203.33333333333,49968.333333333336,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38596CALCUTTA AGENT 2PROD B,2005-09,CALCUTTA,CPMNT,PROD B,87650,41080,83984,57008,5.4,37414,91340.0,89603.33333333333,76766.66666666667,55037.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38626CALCUTTA AGENT 2PROD B,2005-10,CALCUTTA,CPMNT,PROD B,77060,37414,120000,55468,5.4,80354,87650.0,85350.0,83755.0,59491.666666666664,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38657CALCUTTA AGENT 2PROD B,2005-11,CALCUTTA,CPMNT,PROD B,87120,80354,74040,92340,5.4,67274,77060.0,83943.33333333333,83715.0,65120.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38687CALCUTTA AGENT 2PROD B,2005-12,CALCUTTA,CPMNT,PROD B,115884,100731,115860,139500,5.4,100707,87120.0,93354.66666666667,91479.0,72017.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38718CALCUTTA AGENT 2PROD B,2006-01,CALCUTTA,CPMNT,PROD B,82812,66426,120000,88826,5.4,103614,115884.0,95272.0,90311.0,74638.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38749CALCUTTA AGENT 2PROD B,2006-02,CALCUTTA,CPMNT,PROD B,65252,103614,66240,72308,5.4,104602,82812.0,87982.66666666667,85963.0,76583.16666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38777CALCUTTA AGENT 2PROD B,2006-03,CALCUTTA,CPMNT,PROD B,29350,52301,55800,26035,5.4,78751,65252.0,59138.0,76246.33333333333,76506.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38808CALCUTTA AGENT 2PROD B,2006-04,CALCUTTA,CPMNT,PROD B,93780,157502,82560,73694,5.4,146282,29350.0,62794.0,79033.0,81394.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38838CALCUTTA AGENT 2PROD B,2006-05,CALCUTTA,CPMNT,PROD B,43121,73141,53640,92306,5.4,83660,93780.0,55417.0,71699.83333333333,77707.41666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38869CALCUTTA AGENT 2PROD B,2006-06,CALCUTTA,CPMNT,PROD B,134190,167320,44160,66126,5.4,77290,43121.0,90363.66666666667,74750.83333333333,83114.91666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38899CALCUTTA AGENT 2PROD B,2006-07,CALCUTTA,CPMNT,PROD B,57816,77290,34560,109972,5.4,54034,134190.0,78375.66666666667,70584.83333333333,80447.91666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38930CALCUTTA AGENT 2PROD B,2006-08,CALCUTTA,CPMNT,PROD B,97200,54034,140160,110958,5.5,96994,57816.0,96402.0,75909.5,80936.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38961CALCUTTA AGENT 2PROD B,2006-09,CALCUTTA,CPMNT,PROD B,59180,48497,20160,58541,5.5,9477,97200.0,71398.66666666667,80881.16666666667,78563.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38991CALCUTTA AGENT 2PROD B,2006-10,CALCUTTA,CPMNT,PROD B,124060,18954,115440,96408,5.5,10334,59180.0,93480.0,85927.83333333333,82480.41666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39022CALCUTTA AGENT 2PROD B,2006-11,CALCUTTA,CPMNT,PROD B,72000,5534,146880,138092,5.67,80414,124060.0,85080.0,90741.0,81220.41666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39052CALCUTTA AGENT 2PROD B,2006-12,CALCUTTA,CPMNT,PROD B,111604,80414,73920,128800,5.67,42730,72000.0,102554.66666666667,86976.66666666667,80863.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
