Key,Date,Locations,C&F Agent,Division,SKU,Sales,OpeningStock,Receipts,Forecast,SellingPrice
38565CALCUTTA AGENT 3PROD B,Aug-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPMNT,PROD B,13350,11850,12000,12389,5.4
38596CALCUTTA AGENT 3PROD B,Sep-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPMNT,PROD B,30840,21000,43200,19822,5.4
38626CALCUTTA AGENT 3PROD B,Oct-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPMNT,PROD B,15780,16200,20160,12480,5.4
38657CALCUTTA AGENT 3PROD B,Nov-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPMNT,PROD B,20309,20580,22619,15480,5.4
38687CALCUTTA AGENT 3PROD B,Dec-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPMNT,PROD B,18720,22890,3360,16200,5.4
38718CALCUTTA AGENT 3PROD B,Jan-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPMNT,PROD B,14910,7530,31200,16086,5.4
38749CALCUTTA AGENT 3PROD B,Feb-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPMNT,PROD B,15960,23820,12000,12037,5.4
38777CALCUTTA AGENT 3PROD B,Mar-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPMNT,PROD B,29700,39720,24000,23998,5.4
38808CALCUTTA AGENT 3PROD B,Apr-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPMNT,PROD B,37260,34020,77100,29006,5.4
38838CALCUTTA AGENT 3PROD B,May-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPMNT,PROD B,47760,73860,33600,26498,5.4
38869CALCUTTA AGENT 3PROD B,Jun-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPMNT,PROD B,57360,59700,24000,42816,5.4
38899CALCUTTA AGENT 3PROD B,Jul-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPMNT,PROD B,26040,12690,26400,24642,5.4
38930CALCUTTA AGENT 3PROD B,Aug-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPMNT,PROD B,54900,26100,71040,61958,5.5
38961CALCUTTA AGENT 3PROD B,Sep-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPMNT,PROD B,23640,21120,24960,29950,5.5
38991CALCUTTA AGENT 3PROD B,Oct-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPMNT,PROD B,44160,44880,21120,63116,5.5
39022CALCUTTA AGENT 3PROD B,Nov-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPMNT,PROD B,35700,21840,24000,54166,5.67
39052CALCUTTA AGENT 3PROD B,Dec-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPMNT,PROD B,39120,10140,91200,59192,5.67
38078CALCUTTA AGENT 4PROD B,Apr-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,0,0,0,7680,
38108CALCUTTA AGENT 4PROD B,May-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,6480,0,15360,22248,5.34
38139CALCUTTA AGENT 4PROD B,Jun-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,7440,8880,4320,24986,
38169CALCUTTA AGENT 4PROD B,Jul-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,5760,5760,20640,25498,
38200CALCUTTA AGENT 4PROD B,Aug-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,9600,20640,0,10784,
38231CALCUTTA AGENT 4PROD B,Sep-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,11040,11040,0,6400,
38261CALCUTTA AGENT 4PROD B,Oct-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,15840,0,23040,9788,
38292CALCUTTA AGENT 4PROD B,Nov-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,10080,7200,12000,4521,
38322CALCUTTA AGENT 4PROD B,Dec-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,8160,9120,12000,6995,
38353CALCUTTA AGENT 4PROD B,Jan-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,14880,12960,9600,10000,
38384CALCUTTA AGENT 4PROD B,Feb-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,10080,7680,12960,10223,
38412CALCUTTA AGENT 4PROD B,Mar-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,9600,10560,3360,11018,
38443CALCUTTA AGENT 4PROD B,Apr-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,16800,4320,20160,9535,
38473CALCUTTA AGENT 4PROD B,May-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,20640,7680,32160,15995,
38504CALCUTTA AGENT 4PROD B,Jun-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,26880,19200,12000,17013,
38534CALCUTTA AGENT 4PROD B,Jul-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,29760,4320,32160,20194,5.4
38565CALCUTTA AGENT 4PROD B,Aug-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,26400,6720,53280,22290,
38596CALCUTTA AGENT 4PROD B,Sep-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,33120,33600,25920,44517,5.4
38626CALCUTTA AGENT 4PROD B,Oct-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,15840,26400,20640,49253,
38657CALCUTTA AGENT 4PROD B,Nov-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,22920,31200,0,25000,5.4
38687CALCUTTA AGENT 4PROD B,Dec-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,41280,8280,52800,25000,5.4
38718CALCUTTA AGENT 4PROD B,Jan-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,22800,19800,36960,30390,
38749CALCUTTA AGENT 4PROD B,Feb-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,16440,33960,37440,28080,5.4
38777CALCUTTA AGENT 4PROD B,Mar-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,19920,54960,35520,62668,
38808CALCUTTA AGENT 4PROD B,Apr-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,33600,70080,19200,16632,5.4
38838CALCUTTA AGENT 4PROD B,May-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,37650,55680,55200,24683,5.4
38869CALCUTTA AGENT 4PROD B,Jun-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,34740,73230,12000,43583,5.4
38899CALCUTTA AGENT 4PROD B,Jul-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,43380,50490,3840,29723,5.4
38930CALCUTTA AGENT 4PROD B,Aug-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,12390,10950,1440,38028,5.5
38961CALCUTTA AGENT 4PROD B,Sep-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,53010,0,79200,45609,5.5
38991CALCUTTA AGENT 4PROD B,Oct-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,33240,26190,40320,27245,5.5
39022CALCUTTA AGENT 4PROD B,Nov-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,35910,33270,12960,25086,5.67
39052CALCUTTA AGENT 4PROD B,Dec-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPMNT,PROD B,40800,10320,74880,54902,
38078CALCUTTA AGENT 1PROD B,Apr-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,3360,0,3360,7680,
38108CALCUTTA AGENT 1PROD B,May-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,11280,0,11520,22248,
38139CALCUTTA AGENT 1PROD B,Jun-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,11760,240,11520,24986,
38169CALCUTTA AGENT 1PROD B,Jul-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,13440,0,13440,25498,
38200CALCUTTA AGENT 1PROD B,Aug-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,23760,0,49920,32352,
38231CALCUTTA AGENT 1PROD B,Sep-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,23250,26160,12000,11170,5.4
38261CALCUTTA AGENT 1PROD B,Oct-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,23070,14910,19680,29364,
38292CALCUTTA AGENT 1PROD B,Nov-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,10530,11520,13920,13564,5.4
38322CALCUTTA AGENT 1PROD B,Dec-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,15750,14910,21600,17094,5.4
38353CALCUTTA AGENT 1PROD B,Jan-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,22570,20760,24000,18720,5.4
38384CALCUTTA AGENT 1PROD B,Feb-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,28320,22190,12000,15325,5.4
38412CALCUTTA AGENT 1PROD B,Mar-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,16020,5870,14880,15901,5.4
38443CALCUTTA AGENT 1PROD B,Apr-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,24150,4730,56640,16663,5.4
38473CALCUTTA AGENT 1PROD B,May-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,37890,37220,7200,29963,5.4
38504CALCUTTA AGENT 1PROD B,Jun-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,42050,6530,37920,18558,5.4
38534CALCUTTA AGENT 1PROD B,Jul-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,41160,2400,58560,23340,5.4
38565CALCUTTA AGENT 1PROD B,Aug-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,37500,19800,17760,21695,5.4
38596CALCUTTA AGENT 1PROD B,Sep-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,27960,60,28320,28406,5.4
38626CALCUTTA AGENT 1PROD B,Oct-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,29340,0,51360,24960,5.4
38657CALCUTTA AGENT 1PROD B,Nov-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,28740,22020,6720,35960,5.4
38687CALCUTTA AGENT 1PROD B,Dec-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,29310,0,59520,37000,5.4
38718CALCUTTA AGENT 1PROD B,Jan-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,41740,30210,38400,39079,5.4
38749CALCUTTA AGENT 1PROD B,Feb-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,37800,26870,36000,27450,5.4
38777CALCUTTA AGENT 1PROD B,Mar-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,21480,25070,33600,22397,5.4
38808CALCUTTA AGENT 1PROD B,Apr-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,41880,37140,64800,23080,5.4
38838CALCUTTA AGENT 1PROD B,May-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,46140,60060,48000,30500,5.4
38869CALCUTTA AGENT 1PROD B,Jun-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,42120,61920,24000,54116,5.4
38899CALCUTTA AGENT 1PROD B,Jul-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,83640,43800,84000,60738,5.5
38930CALCUTTA AGENT 1PROD B,Aug-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,48120,44160,52320,52328,5.4
38961CALCUTTA AGENT 1PROD B,Sep-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,41790,48360,47040,60744,5.5
38991CALCUTTA AGENT 1PROD B,Oct-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,36480,53610,1440,51238,5.5
39022CALCUTTA AGENT 1PROD B,Nov-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,63060,18570,60480,39283,5.67
39052CALCUTTA AGENT 1PROD B,Dec-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPMNT,PROD B,24750,15990,46080,49412,5.67
38078CALCUTTA AGENT 5PROD B,Apr-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,0,0,0,7680,
38108CALCUTTA AGENT 5PROD B,May-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,930,0,11040,22248,
38139CALCUTTA AGENT 5PROD B,Jun-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,4380,10110,480,24000,5.34
38169CALCUTTA AGENT 5PROD B,Jul-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,5790,6210,3000,25498,
38200CALCUTTA AGENT 5PROD B,Aug-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,5010,3420,8640,10784,
38231CALCUTTA AGENT 5PROD B,Sep-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,9450,7050,2400,11170,5.4
38261CALCUTTA AGENT 5PROD B,Oct-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,4800,0,7200,9788,
38292CALCUTTA AGENT 5PROD B,Nov-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,3420,2400,7200,3334,5.4
38322CALCUTTA AGENT 5PROD B,Dec-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,3720,6180,7200,5183,
38353CALCUTTA AGENT 5PROD B,Jan-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,6450,9660,0,4671,5.4
38384CALCUTTA AGENT 5PROD B,Feb-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,3210,3210,0,4646,
38412CALCUTTA AGENT 5PROD B,Mar-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,14160,0,17760,4341,5.4
38443CALCUTTA AGENT 5PROD B,Apr-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,19890,3600,24480,3758,5.4
38473CALCUTTA AGENT 5PROD B,May-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,15120,8190,16800,10414,5.4
38504CALCUTTA AGENT 5PROD B,Jun-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,9090,9870,4800,7176,5.4
38534CALCUTTA AGENT 5PROD B,Jul-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,17100,5580,16560,8334,5.4
38565CALCUTTA AGENT 5PROD B,Aug-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,16050,4320,12000,10842,5.4
38596CALCUTTA AGENT 5PROD B,Sep-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,9930,270,33120,9689,5.4
38626CALCUTTA AGENT 5PROD B,Oct-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,9960,23460,12000,9360,
38657CALCUTTA AGENT 5PROD B,Nov-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,10575,25500,0,15240,5.4
38687CALCUTTA AGENT 5PROD B,Dec-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,13620,14925,9600,17000,5.4
38718CALCUTTA AGENT 5PROD B,Jan-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,11160,10905,19200,13267,5.4
38749CALCUTTA AGENT 5PROD B,Feb-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,11190,18945,16800,11958,5.4
38777CALCUTTA AGENT 5PROD B,Mar-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,9271,24555,24000,9759,5.4
38808CALCUTTA AGENT 5PROD B,Apr-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,17970,39284,19200,12784,5.4
38838CALCUTTA AGENT 5PROD B,May-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,21510,40514,0,11761,5.4
38869CALCUTTA AGENT 5PROD B,Jun-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,17460,19004,22080,19420,5.4
38899CALCUTTA AGENT 5PROD B,Jul-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,50280,46780,50880,42894,5.5
38930CALCUTTA AGENT 5PROD B,Aug-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,16650,23690,36960,26265,5.4
38961CALCUTTA AGENT 5PROD B,Sep-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,16980,44000,13920,26459,5.5
38991CALCUTTA AGENT 5PROD B,Oct-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,21120,40940,0,27083,5.5
39022CALCUTTA AGENT 5PROD B,Nov-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,23590,19820,22080,19570,5.67
39052CALCUTTA AGENT 5PROD B,Dec-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPMNT,PROD B,16230,18310,12000,22212,5.67
38047CHANDIGARH AGENT 1PROD B,Mar-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,1440,0,15360,0,
38078CHANDIGARH AGENT 1PROD B,Apr-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,1920,9120,0,20736,
38108CHANDIGARH AGENT 1PROD B,May-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,0,0,0,66740,
38139CHANDIGARH AGENT 1PROD B,Jun-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,23040,0,59520,74960,5.34
38169CHANDIGARH AGENT 1PROD B,Jul-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,11040,478,101762,76492,5.34
38200CHANDIGARH AGENT 1PROD B,Aug-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,5280,0,66720,107838,
38231CHANDIGARH AGENT 1PROD B,Sep-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,9600,38880,31200,33510,5.4
38261CHANDIGARH AGENT 1PROD B,Oct-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,6720,41280,12480,97878,
38292CHANDIGARH AGENT 1PROD B,Nov-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,4320,1920,33600,9796,5.4
38322CHANDIGARH AGENT 1PROD B,Dec-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,4800,31200,0,5851,
38353CHANDIGARH AGENT 1PROD B,Jan-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,9120,26400,0,4830,5.4
38384CHANDIGARH AGENT 1PROD B,Feb-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,5280,17280,0,4800,5.4
38412CHANDIGARH AGENT 1PROD B,Mar-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,2880,0,22080,4471,5.4
38443CHANDIGARH AGENT 1PROD B,Apr-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,12000,9600,24000,5528,5.4
38473CHANDIGARH AGENT 1PROD B,May-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,11520,21600,4800,6416,
38504CHANDIGARH AGENT 1PROD B,Jun-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,11040,14880,20640,6809,
38534CHANDIGARH AGENT 1PROD B,Jul-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,8160,3360,7200,7679,
38565CHANDIGARH AGENT 1PROD B,Aug-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,11040,0,21120,7392,
38596CHANDIGARH AGENT 1PROD B,Sep-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,11520,10080,10080,8755,
38626CHANDIGARH AGENT 1PROD B,Oct-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,10560,2400,22560,9663,5.4
38657CHANDIGARH AGENT 1PROD B,Nov-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,10560,14400,18720,15000,
38687CHANDIGARH AGENT 1PROD B,Dec-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,12960,22560,9600,11500,
38718CHANDIGARH AGENT 1PROD B,Jan-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,16800,19200,33600,14312,
38749CHANDIGARH AGENT 1PROD B,Feb-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,17280,36000,9600,12505,5.4
38777CHANDIGARH AGENT 1PROD B,Mar-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,16800,16320,36000,13598,5.4
38808CHANDIGARH AGENT 1PROD B,Apr-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,21120,35520,7200,12060,5.4
38838CHANDIGARH AGENT 1PROD B,May-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,25920,21600,36000,13488,5.4
38869CHANDIGARH AGENT 1PROD B,Jun-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,29280,14880,29760,21103,5.4
38899CHANDIGARH AGENT 1PROD B,Jul-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,23520,15360,12000,20719,5.4
38930CHANDIGARH AGENT 1PROD B,Aug-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,24480,3840,24480,15115,5.5
38961CHANDIGARH AGENT 1PROD B,Sep-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,24480,3840,56640,33298,
38991CHANDIGARH AGENT 1PROD B,Oct-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,27360,36000,18240,21217,
39022CHANDIGARH AGENT 1PROD B,Nov-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,13440,20640,0,25458,
39052CHANDIGARH AGENT 1PROD B,Dec-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPMNT,PROD B,19680,0,48480,21737,5.67
38078CHENNAI AGENT 1PROD B,Apr-04,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,0,0,0,0,
38108CHENNAI AGENT 1PROD B,May-04,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,0,0,0,0,
38139CHENNAI AGENT 1PROD B,Jun-04,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,0,0,0,0,
38169CHENNAI AGENT 1PROD B,Jul-04,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,0,0,0,0,
38200CHENNAI AGENT 1PROD B,Aug-04,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,0,0,0,0,
38231CHENNAI AGENT 1PROD B,Sep-04,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,0,0,0,0,
38261CHENNAI AGENT 1PROD B,Oct-04,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,0,0,0,0,
38384CHENNAI AGENT 1PROD B,Feb-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,11040,0,50400,0,
38412CHENNAI AGENT 1PROD B,Mar-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,2670,39360,9600,0,5.4
38443CHENNAI AGENT 1PROD B,Apr-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,54570,92580,0,0,5.4
38473CHENNAI AGENT 1PROD B,May-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,51420,38010,39360,72114,5.4
38504CHENNAI AGENT 1PROD B,Jun-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,55500,25950,42240,59342,5.4
38534CHENNAI AGENT 1PROD B,Jul-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,54090,12690,41460,67922,5.4
38565CHENNAI AGENT 1PROD B,Aug-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,92640,0,120000,65834,5.4
38596CHENNAI AGENT 1PROD B,Sep-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,69600,27360,42240,82360,5.4
38626CHENNAI AGENT 1PROD B,Oct-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,70520,0,148800,102120,5.4
38657CHENNAI AGENT 1PROD B,Nov-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,73302,78280,76800,56954,5.4
38687CHENNAI AGENT 1PROD B,Dec-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,78598,81778,99798,86000,5.4
38718CHENNAI AGENT 1PROD B,Jan-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,60000,102978,96000,117152,5.4
38749CHENNAI AGENT 1PROD B,Feb-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,80160,138978,102720,87520,5.4
38777CHENNAI AGENT 1PROD B,Mar-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,40080,161538,110600,60522,5.4
38808CHENNAI AGENT 1PROD B,Apr-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,86220,231864,9600,45878,5.4
38838CHENNAI AGENT 1PROD B,May-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,76060,155244,48000,27782,5.4
38869CHENNAI AGENT 1PROD B,Jun-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,97900,127184,48000,69166,5.4
38899CHENNAI AGENT 1PROD B,Jul-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,37380,77284,3840,63130,5.5
38930CHENNAI AGENT 1PROD B,Aug-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,32280,43744,29760,79078,5.5
38961CHENNAI AGENT 1PROD B,Sep-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPMNT,PROD B,79800,41224,96000,94108,5.5
