Forecast,Agent_4,Location_PARWANOO,SKU,Location_ERNAKULAM,Location_GHAZIABAD,Sales_MA_3,Agent_5,OpeningStock,Location_DEHRADUN,Receipts,Sales_MA_12,Agent_2,Agent_3,Key,Location_CHENNAI,Location_CHANDIGARH,Location_BANGALORE,Date,Location,Sales,Location_CALCUTTA,Location_KANPUR,SellingPrice,Sales_MA_6,Location_AHMEDABAD,Location_ZIRAKPUR,Location_DELHI,NetStock,Lagged_Sales,Agent_1,Division,Location_AMBALA,Location_HYDERABAD,Location_MUMBAI,Scheme End,Days of Discount,Discount (%),PROD A,PROD B,PROD C,PROD D,PROD E,AHMEDABAD,AMBALA,BANGALORE,CHANDIGARH,CHENNAI,DEHRADUN,DELHI,GHAZIABAD,HYDERABAD,KANPUR,KOCHI,KOLKATA,MUMBAI,PARWANOO,ZIRAKHPUR
56120,0,0,PROD B,0,0,47150.0,0,46208,0,50000,53220.833333333336,1,0,38777CALCUTTA AGENT 2PROD B,0,0,0,2006-03,CALCUTTA,41700,1,0,3.79,63066.66666666666,0,0,0,54508,51600.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
79933,0,0,PROD B,0,0,58602.66666666666,0,54508,0,28000,56300.66666666666,1,0,38808CALCUTTA AGENT 2PROD B,0,0,0,2006-04,CALCUTTA,82508,1,0,3.79,66384.66666666667,0,0,0,0,41700.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
74983,0,0,PROD B,0,0,57886.0,0,0,0,115200,56404.833333333336,1,0,38838CALCUTTA AGENT 2PROD B,0,0,0,2006-05,CALCUTTA,49450,1,0,3.79,59059.66666666666,0,0,0,65750,82508.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
57489,0,0,PROD B,0,0,58136.0,0,65750,0,0,56542.333333333336,1,0,38869CALCUTTA AGENT 2PROD B,0,0,0,2006-06,CALCUTTA,42450,1,0,3.79,52643.0,0,0,0,23300,49450.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
56324,0,0,PROD B,0,0,50950.0,0,3300,0,80000,57904.833333333336,1,0,38899CALCUTTA AGENT 2PROD B,0,0,0,2006-07,CALCUTTA,60950,1,0,3.79,54776.333333333336,0,0,0,22350,42450.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
63303,0,0,PROD B,0,0,53808.333333333336,0,22350,0,110000,59102.75,1,0,38930CALCUTTA AGENT 2PROD B,0,0,0,2006-08,CALCUTTA,58025,1,0,3.79,55847.16666666666,0,0,0,74325,60950.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
61755,0,0,PROD B,0,0,56275.0,0,74325,0,4000,60136.083333333336,1,0,38961CALCUTTA AGENT 2PROD B,0,0,0,2006-09,CALCUTTA,49850,1,0,3.78,57205.5,0,0,0,28475,58025.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
40175,0,0,PROD B,0,0,58233.333333333336,0,28425,0,38400,60488.16666666666,1,0,38991CALCUTTA AGENT 2PROD B,0,0,0,2006-10,CALCUTTA,66825,1,0,3.78,54591.66666666666,0,0,0,0,49850.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
64471,0,0,PROD B,0,0,81658.33333333333,0,0,0,197200,63396.5,1,0,39022CALCUTTA AGENT 2PROD B,0,0,0,2006-11,CALCUTTA,128300,1,0,3.78,67733.33333333333,0,0,0,68900,66825.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
60587,0,0,PROD B,0,0,92108.33333333331,0,68900,0,50800,63417.333333333336,1,0,39052CALCUTTA AGENT 2PROD B,0,0,0,2006-12,CALCUTTA,81200,1,0,3.79,74191.66666666667,0,0,0,38500,128300.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
28499,0,0,PROD B,0,0,82233.33333333333,0,0,0,39200,62504.833333333336,0,1,37987CALCUTTA AGENT 3PROD B,0,0,0,2004-01,CALCUTTA,37200,1,0,9.220272161741836,70233.33333333333,0,0,0,2000,81200.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
26122,0,0,PROD B,0,0,46400.0,0,2000,0,18800,59938.16666666666,0,1,38018CALCUTTA AGENT 3PROD B,0,0,0,2004-02,CALCUTTA,20800,1,0,9.220272161741836,64029.16666666666,0,0,0,0,37200.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
15651,0,0,PROD B,0,0,31000.0,0,0,0,38400,59379.833333333336,0,1,38047CALCUTTA AGENT 3PROD B,0,0,0,2004-03,CALCUTTA,35000,1,0,9.220272161741836,61554.16666666666,0,0,0,3400,20800.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
47476,0,0,PROD B,0,0,23066.666666666668,0,3400,0,10000,53620.833333333336,0,1,38078CALCUTTA AGENT 3PROD B,0,0,0,2004-04,CALCUTTA,13400,1,0,3.75,52650.0,0,0,0,0,35000.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
74000,0,0,PROD B,0,0,31200.0,0,0,0,78400,53266.66666666666,0,1,38108CALCUTTA AGENT 3PROD B,0,0,0,2004-05,CALCUTTA,45200,1,0,3.75,38800.0,0,0,0,33200,13400.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
46000,0,0,PROD B,0,0,32200.0,0,33200,0,4800,52895.833333333336,0,1,38139CALCUTTA AGENT 3PROD B,0,0,0,2004-06,CALCUTTA,38000,1,0,3.75,31600.0,0,0,0,0,45200.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
45006,0,0,PROD B,0,0,41200.0,0,0,0,41200,51183.333333333336,0,1,38169CALCUTTA AGENT 3PROD B,0,0,0,2004-07,CALCUTTA,40400,1,0,3.75,32133.33333333333,0,0,0,800,38000.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
55957,0,0,PROD B,0,0,41966.66666666666,0,800,0,47400,50306.25,0,1,38200CALCUTTA AGENT 3PROD B,0,0,0,2004-08,CALCUTTA,47500,1,0,3.79,36583.333333333336,0,0,0,700,40400.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
31304,0,0,PROD B,0,0,42733.333333333336,0,700,0,45600,49510.41666666666,0,1,38231CALCUTTA AGENT 3PROD B,0,0,0,2004-09,CALCUTTA,40300,1,0,3.79,37466.66666666666,0,0,0,6000,47500.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
31869,0,0,PROD B,0,0,43933.333333333336,0,6000,0,64800,47608.333333333336,0,1,38261CALCUTTA AGENT 3PROD B,0,0,0,2004-10,CALCUTTA,44000,1,0,3.79,42566.66666666666,0,0,0,26800,40300.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
36537,0,0,PROD B,0,0,43166.66666666666,0,26800,0,36800,40683.333333333336,0,1,38292CALCUTTA AGENT 3PROD B,0,0,0,2004-11,CALCUTTA,45200,1,0,3.79,42566.66666666666,0,0,0,18400,44000.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
87890,0,0,PROD B,0,0,44466.66666666666,0,18400,0,39600,37600.0,0,1,38322CALCUTTA AGENT 3PROD B,0,0,0,2004-12,CALCUTTA,44200,1,0,3.79,43600.0,0,0,0,13800,45200.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
42297,0,0,PROD B,0,0,42200.0,0,13800,0,51600,37600.0,0,1,38353CALCUTTA AGENT 3PROD B,0,0,0,2005-01,CALCUTTA,37200,1,0,3.79,43066.66666666666,0,0,0,28200,44200.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
36650,0,0,PROD B,0,0,39100.0,0,28200,0,14800,38858.333333333336,0,1,38384CALCUTTA AGENT 3PROD B,0,0,0,2005-02,CALCUTTA,35900,1,0,3.79,41133.333333333336,0,0,0,7100,37200.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
37992,0,0,PROD B,0,0,33966.666666666664,0,7100,0,31600,38341.66666666666,0,1,38412CALCUTTA AGENT 3PROD B,0,0,0,2005-03,CALCUTTA,28800,1,0,3.79,39216.66666666666,0,0,0,9900,35900.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
25843,0,0,PROD B,0,0,39700.0,0,9900,0,70000,41758.333333333336,0,1,38443CALCUTTA AGENT 3PROD B,0,0,0,2005-04,CALCUTTA,54400,1,0,3.79,40950.0,0,0,0,25500,28800.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
46120,0,0,PROD B,0,0,44366.66666666666,0,25500,0,32800,42150.0,0,1,38473CALCUTTA AGENT 3PROD B,0,0,0,2005-05,CALCUTTA,49900,1,0,3.79,41733.333333333336,0,0,0,8400,54400.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
65000,0,0,PROD B,0,0,51100.0,0,8400,0,40800,43066.66666666666,0,1,38504CALCUTTA AGENT 3PROD B,0,0,0,2005-06,CALCUTTA,49000,1,0,3.79,42533.333333333336,0,0,0,200,49900.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
45283,0,0,PROD B,0,0,44233.333333333336,0,200,0,71200,42516.66666666666,0,1,38534CALCUTTA AGENT 3PROD B,0,0,0,2005-07,CALCUTTA,33800,1,0,3.79,41966.66666666666,0,0,0,37600,49000.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
66000,0,0,PROD B,0,0,41733.333333333336,0,37600,0,50000,42091.66666666666,0,1,38565CALCUTTA AGENT 3PROD B,0,0,0,2005-08,CALCUTTA,42400,1,0,3.79,43050.0,0,0,0,45200,33800.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
45756,0,0,PROD B,0,0,40433.333333333336,0,45200,0,20000,42491.66666666666,0,1,38596CALCUTTA AGENT 3PROD B,0,0,0,2005-09,CALCUTTA,45100,1,0,3.79,45766.66666666666,0,0,0,20100,42400.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
43206,0,0,PROD B,0,0,52033.333333333336,0,20100,0,68000,44541.66666666666,0,1,38626CALCUTTA AGENT 3PROD B,0,0,0,2005-10,CALCUTTA,68600,1,0,3.79,48133.333333333336,0,0,0,19500,45100.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
38200,0,0,PROD B,0,0,56206.66666666666,0,19500,0,41820,45351.66666666666,0,1,38657CALCUTTA AGENT 3PROD B,0,0,0,2005-11,CALCUTTA,54920,1,0,3.79,48970.0,0,0,0,6400,68600.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
43399,0,0,PROD B,0,0,52373.333333333336,0,6400,0,27200,44468.333333333336,0,1,38687CALCUTTA AGENT 3PROD B,0,0,0,2005-12,CALCUTTA,33600,1,0,3.79,46403.333333333336,0,0,0,0,54920.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
52466,0,0,PROD B,0,0,52973.333333333336,0,0,0,100800,47235.0,0,1,38718CALCUTTA AGENT 3PROD B,0,0,0,2006-01,CALCUTTA,70400,1,0,3.79,52503.333333333336,0,0,0,30400,33600.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
39000,0,0,PROD B,0,0,51618.333333333336,0,30400,0,26387,48481.25,0,1,38749CALCUTTA AGENT 3PROD B,0,0,0,2006-02,CALCUTTA,50855,1,0,3.79,53912.5,0,0,0,5932,70400.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
34505,0,0,PROD B,0,0,48385.0,0,5932,0,24400,48072.91666666666,0,1,38777CALCUTTA AGENT 3PROD B,0,0,0,2006-03,CALCUTTA,23900,1,0,3.79,50379.16666666666,0,0,0,6432,50855.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
44841,0,0,PROD B,0,0,43018.333333333336,0,6432,0,48000,48064.583333333336,0,1,38808CALCUTTA AGENT 3PROD B,0,0,0,2006-04,CALCUTTA,54300,1,0,3.79,47995.833333333336,0,0,0,132,23900.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
44393,0,0,PROD B,0,0,44653.0,0,132,0,85627,48552.833333333336,0,1,38838CALCUTTA AGENT 3PROD B,0,0,0,2006-05,CALCUTTA,55759,1,0,3.79,48135.66666666666,0,0,0,30000,54300.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
44051,0,0,PROD B,0,0,59386.333333333336,0,30000,0,50800,50144.5,0,1,38869CALCUTTA AGENT 3PROD B,0,0,0,2006-06,CALCUTTA,68100,1,0,3.79,53885.66666666666,0,0,0,12700,55759.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
50830,0,0,PROD B,0,0,53936.333333333336,0,12700,0,49600,50490.333333333336,0,1,38899CALCUTTA AGENT 3PROD B,0,0,0,2006-07,CALCUTTA,37950,1,0,3.79,48477.333333333336,0,0,0,24350,68100.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
43040,0,0,PROD B,0,0,47450.0,0,24350,0,51600,49982.0,0,1,38930CALCUTTA AGENT 3PROD B,0,0,0,2006-08,CALCUTTA,36300,1,0,3.79,46051.5,0,0,0,39650,37950.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
50895,0,0,PROD B,0,0,39416.66666666666,0,39650,0,50800,49890.333333333336,0,1,38961CALCUTTA AGENT 3PROD B,0,0,0,2006-09,CALCUTTA,44000,1,0,3.79,49401.5,0,0,0,46450,36300.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
64295,0,0,PROD B,0,0,45816.66666666666,0,46450,0,10800,48936.16666666666,0,1,38991CALCUTTA AGENT 3PROD B,0,0,0,2006-10,CALCUTTA,57150,1,0,3.79,49876.5,0,0,0,100,44000.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
56010,0,0,PROD B,0,0,47983.333333333336,0,100,0,53617,47926.16666666666,0,1,39022CALCUTTA AGENT 3PROD B,0,0,0,2006-11,CALCUTTA,42800,1,0,3.79,47716.66666666666,0,0,0,10917,57150.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
52225,0,0,PROD B,0,0,44005.66666666666,0,10917,0,100000,47798.41666666666,0,1,39052CALCUTTA AGENT 3PROD B,0,0,0,2006-12,CALCUTTA,32067,1,0,3.79,41711.16666666666,0,0,0,78850,42800.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1971,1,0,PROD B,0,0,25889.0,0,300,0,2800,42165.083333333336,0,0,37987CALCUTTA AGENT 4PROD B,0,0,0,2004-01,CALCUTTA,2800,1,0,9.220272161741836,35852.833333333336,0,0,0,300,32067.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1806,1,0,PROD B,0,0,12022.333333333334,0,300,0,2000,38027.16666666666,0,0,38018CALCUTTA AGENT 4PROD B,0,0,0,2004-02,CALCUTTA,1200,1,0,9.220272161741836,30002.83333333333,0,0,0,1100,2800.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1033,1,0,PROD B,0,0,2000.0,0,1100,0,1200,36202.16666666666,0,0,38047CALCUTTA AGENT 4PROD B,0,0,0,2004-03,CALCUTTA,2000,1,0,9.220272161741836,23002.83333333333,0,0,0,300,1200.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3064,1,0,PROD B,0,0,1866.6666666666667,0,300,0,2400,31877.166666666668,0,0,38078CALCUTTA AGENT 4PROD B,0,0,0,2004-04,CALCUTTA,2400,1,0,3.75,13877.833333333334,0,0,0,300,2000.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3250,1,0,PROD B,0,0,2933.333333333333,0,300,0,5200,27597.25,0,0,38108CALCUTTA AGENT 4PROD B,0,0,0,2004-05,CALCUTTA,4400,1,0,3.75,7477.833333333333,0,0,0,1100,2400.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4166,1,0,PROD B,0,0,2800.0,0,1100,0,2800,22055.58333333333,0,0,38139CALCUTTA AGENT 4PROD B,0,0,0,2004-06,CALCUTTA,1600,1,0,3.75,2400.0,0,0,0,2300,4400.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
5114,1,0,PROD B,0,0,3066.6666666666665,0,2300,0,1200,19159.75,0,0,38169CALCUTTA AGENT 4PROD B,0,0,0,2004-07,CALCUTTA,3200,1,0,3.75,2466.6666666666665,0,0,0,300,1600.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
5022,1,0,PROD B,0,0,2266.6666666666665,0,300,0,2000,16301.416666666666,0,0,38200CALCUTTA AGENT 4PROD B,0,0,0,2004-08,CALCUTTA,2000,1,0,3.79,2600.0,0,0,0,300,3200.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3067,1,0,PROD B,0,0,4133.333333333333,0,300,0,16000,13234.75,0,0,38231CALCUTTA AGENT 4PROD B,0,0,0,2004-09,CALCUTTA,7200,1,0,3.79,3466.6666666666665,0,0,0,9100,2000.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2390,1,0,PROD B,0,0,3600.0,0,9100,0,0,8605.583333333334,0,0,38261CALCUTTA AGENT 4PROD B,0,0,0,2004-10,CALCUTTA,1600,1,0,3.79,3333.333333333333,0,0,0,7500,7200.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2802,1,0,PROD B,0,0,4400.0,0,7500,0,6000,5405.583333333333,0,0,38292CALCUTTA AGENT 4PROD B,0,0,0,2004-11,CALCUTTA,4400,1,0,3.79,3333.333333333333,0,0,0,9100,1600.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2592,1,0,PROD B,0,0,3333.333333333333,0,9100,0,0,3066.6666666666665,0,0,38322CALCUTTA AGENT 4PROD B,0,0,0,2004-12,CALCUTTA,4000,1,0,3.79,3733.3333333333335,0,0,0,5100,4400.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4470,1,0,PROD B,0,0,4133.333333333333,0,5100,0,6000,3166.6666666666665,0,0,38353CALCUTTA AGENT 4PROD B,0,0,0,2005-01,CALCUTTA,4000,1,0,3.79,3866.6666666666665,0,0,0,7100,4000.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3874,1,0,PROD B,0,0,3600.0,0,7100,0,0,3300.0,0,0,38384CALCUTTA AGENT 4PROD B,0,0,0,2005-02,CALCUTTA,2800,1,0,3.79,4000.0,0,0,0,4300,4000.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4017,1,0,PROD B,0,0,2666.6666666666665,0,4300,0,10000,3233.333333333333,0,0,38412CALCUTTA AGENT 4PROD B,0,0,0,2005-03,CALCUTTA,1200,1,0,3.79,3000.0,0,0,0,13100,2800.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3272,1,0,PROD B,0,0,2400.0,0,13100,0,0,3300.0,0,0,38443CALCUTTA AGENT 4PROD B,0,0,0,2005-04,CALCUTTA,3200,1,0,3.79,3266.6666666666665,0,0,0,9900,1200.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4777,1,0,PROD B,0,0,2000.0,0,9900,0,0,3066.6666666666665,0,0,38473CALCUTTA AGENT 4PROD B,0,0,0,2005-05,CALCUTTA,1600,1,0,3.79,2800.0,0,0,0,8300,3200.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3754,1,0,PROD B,0,0,2666.6666666666665,0,8300,0,0,3200.0,0,0,38504CALCUTTA AGENT 4PROD B,0,0,0,2005-06,CALCUTTA,3200,1,0,3.79,2666.6666666666665,0,0,0,5100,1600.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3739,1,0,PROD B,0,0,2800.0,0,5100,0,8000,3233.333333333333,0,0,38534CALCUTTA AGENT 4PROD B,0,0,0,2005-07,CALCUTTA,3600,1,0,3.79,2600.0,0,0,0,9500,3200.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4591,1,0,PROD B,0,0,2800.0,0,9500,0,0,3200.0,0,0,38565CALCUTTA AGENT 4PROD B,0,0,0,2005-08,CALCUTTA,1600,1,0,3.79,2400.0,0,0,0,7900,3600.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3440,1,0,PROD B,0,0,2266.6666666666665,0,7900,0,10000,2733.333333333333,0,0,38596CALCUTTA AGENT 4PROD B,0,0,0,2005-09,CALCUTTA,1600,1,0,3.79,2466.6666666666665,0,0,0,16300,1600.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3375,1,0,PROD B,0,0,3066.6666666666665,0,16300,0,0,3100.0,0,0,38626CALCUTTA AGENT 4PROD B,0,0,0,2005-10,CALCUTTA,6000,1,0,3.79,2933.333333333333,0,0,0,10300,1600.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4069,1,0,PROD B,0,0,3866.6666666666665,0,10300,0,0,3066.6666666666665,0,0,38657CALCUTTA AGENT 4PROD B,0,0,0,2005-11,CALCUTTA,4000,1,0,3.79,3333.333333333333,0,0,0,6300,6000.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3389,1,0,PROD B,0,0,4666.666666666667,0,6300,0,4000,3066.6666666666665,0,0,38687CALCUTTA AGENT 4PROD B,0,0,0,2005-12,CALCUTTA,4000,1,0,3.79,3466.6666666666665,0,0,0,6300,4000.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
5000,1,0,PROD B,0,0,3466.6666666666665,0,6300,0,7600,2933.333333333333,0,0,38718CALCUTTA AGENT 4PROD B,0,0,0,2006-01,CALCUTTA,2400,1,0,3.79,3266.6666666666665,0,0,0,11500,4000.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3373,1,0,PROD B,0,0,3600.0,0,11500,0,0,3066.6666666666665,0,0,38749CALCUTTA AGENT 4PROD B,0,0,0,2006-02,CALCUTTA,4400,1,0,3.79,3733.3333333333335,0,0,0,7100,2400.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4021,1,0,PROD B,0,0,3733.3333333333335,0,7100,0,6000,3333.333333333333,0,0,38777CALCUTTA AGENT 4PROD B,0,0,0,2006-03,CALCUTTA,4400,1,0,3.79,4200.0,0,0,0,8700,4400.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
5006,1,0,PROD B,0,0,4066.6666666666665,0,8700,0,6000,3350.0,0,0,38808CALCUTTA AGENT 4PROD B,0,0,0,2006-04,CALCUTTA,3400,1,0,3.79,3766.6666666666665,0,0,0,11300,4400.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4850,1,0,PROD B,0,0,3533.333333333333,0,11300,0,0,3450.0,0,0,38838CALCUTTA AGENT 4PROD B,0,0,0,2006-05,CALCUTTA,2800,1,0,3.79,3566.6666666666665,0,0,0,8500,3400.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2578,1,0,PROD B,0,0,3866.6666666666665,0,8500,0,8000,3633.3333333333335,0,0,38869CALCUTTA AGENT 4PROD B,0,0,0,2006-06,CALCUTTA,5400,1,0,3.79,3800.0,0,0,0,11100,2800.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4000,1,0,PROD B,0,0,5133.333333333333,0,11100,0,0,3933.3333333333335,0,0,38899CALCUTTA AGENT 4PROD B,0,0,0,2006-07,CALCUTTA,7200,1,0,3.79,4600.0,0,0,0,3900,5400.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3428,1,0,PROD B,0,0,5066.666666666667,0,3900,0,4400,4016.6666666666665,0,0,38930CALCUTTA AGENT 4PROD B,0,0,0,2006-08,CALCUTTA,2600,1,0,3.79,4300.0,0,0,0,5700,7200.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3084,1,0,PROD B,0,0,3666.6666666666665,0,5700,0,1600,3983.3333333333335,0,0,38961CALCUTTA AGENT 4PROD B,0,0,0,2006-09,CALCUTTA,1200,1,0,3.75,3766.6666666666665,0,0,0,6100,2600.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
3614,1,0,PROD B,0,0,2600.0,0,6100,0,8000,3816.6666666666665,0,0,38991CALCUTTA AGENT 4PROD B,0,0,0,2006-10,CALCUTTA,4000,1,0,3.79,3866.6666666666665,0,0,0,10100,1200.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4224,1,0,PROD B,0,0,4133.333333333333,0,10100,0,0,4083.3333333333335,0,0,39022CALCUTTA AGENT 4PROD B,0,0,0,2006-11,CALCUTTA,7200,1,0,3.78,4600.0,0,0,0,2900,4000.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4197,1,0,PROD B,0,0,5133.333333333333,0,2600,0,8400,4100.0,0,0,39052CALCUTTA AGENT 4PROD B,0,0,0,2006-12,CALCUTTA,4200,1,0,3.79,4400.0,0,0,0,6800,7200.0,0,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
52071,0,0,PROD B,0,0,32733.33333333333,0,25600,0,66000,11133.333333333334,0,0,37987CALCUTTA AGENT 1PROD B,0,0,0,2004-01,CALCUTTA,86800,1,0,9.220272161741836,17666.666666666668,0,0,0,4800,4200.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
47729,0,0,PROD B,0,0,46066.66666666666,0,0,0,47200,14700.0,0,0,38018CALCUTTA AGENT 1PROD B,0,0,0,2004-02,CALCUTTA,47200,1,0,9.220272161741836,25100.0,0,0,0,0,86800.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
33364,0,0,PROD B,0,0,65733.33333333333,0,0,0,75200,19600.0,0,0,38047CALCUTTA AGENT 1PROD B,0,0,0,2004-03,CALCUTTA,63200,1,0,3.75,35433.333333333336,0,0,0,12000,47200.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
84338,0,0,PROD B,0,0,63733.333333333336,0,0,0,89200,26050.0,0,0,38078CALCUTTA AGENT 1PROD B,0,0,0,2004-04,CALCUTTA,80800,1,0,3.75,48233.333333333336,0,0,0,8400,63200.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
110000,0,0,PROD B,0,0,72533.33333333333,0,8400,0,146400,31950.0,0,0,38108CALCUTTA AGENT 1PROD B,0,0,0,2004-05,CALCUTTA,73600,1,0,3.75,59300.0,0,0,0,81200,80800.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
66670,0,0,PROD B,0,0,72666.66666666667,0,81200,0,0,36800.0,0,0,38139CALCUTTA AGENT 1PROD B,0,0,0,2004-06,CALCUTTA,63600,1,0,3.75,69200.0,0,0,0,17600,73600.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
110470,0,0,PROD B,0,0,74800.0,0,17600,0,69600,43466.66666666666,0,0,38169CALCUTTA AGENT 1PROD B,0,0,0,2004-07,CALCUTTA,87200,1,0,3.75,69266.66666666667,0,0,0,0,63600.0,1,CPASF,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
